대학명,시도,시군구,대계열,학과명
부경대학교,부산,부산 남구,공학계열,전기전자소프트웨어공학전공
부경대학교,부산,부산 남구,공학계열,제어계측공학전공
부경대학교,부산,부산 남구,공학계열,에너지자원공학과
부경대학교,부산,부산 남구,공학계열,디스플레이반도체공학전공
부경대학교,부산,부산 남구,공학계열,신소재시스템공학전공
부경대학교,부산,부산 남구,공학계열,융합소재공학부
부경대학교,부산,부산 남구,공학계열,재료공학전공
부경대학교,부산,부산 남구,공학계열,나노융합공학과
부경대학교,부산,부산 남구,공학계열,컴퓨터공학전공
부경대학교,부산,부산 남구,공학계열,데이터사이언스융합전공
부경대학교,부산,부산 남구,공학계열,휴먼ICT융합전공
부경대학교,부산,부산 남구,공학계열,소프트웨어·인공지능전공
부경대학교,부산,부산 남구,공학계열,컴퓨터·인공지능공학부
부경대학교,부산,부산 남구,공학계열,전자정보통신공학부
부경대학교,부산,부산 남구,공학계열,정보통신공학전공
부경대학교,부산,부산 남구,공학계열,산업경영공학전공
부경대학교,부산,부산 남구,공학계열,시스템경영·안전공학부
부경대학교,부산,부산 남구,공학계열,기술·데이터공학전공
부경대학교,부산,부산 남구,공학계열,고분자공학전공
부경대학교,부산,부산 남구,공학계열,공업화학전공
부경대학교,부산,부산 남구,공학계열,화학공학과
부경대학교,부산,부산 남구,공학계열,공업화학·고분자공학부
부경대학교,부산,부산 남구,공학계열,지능형로봇융합전공
부경대학교,부산,부산 남구,공학계열,소방공학과
부경대학교,부산,부산 남구,공학계열,안전공학전공
부경대학교,부산,부산 남구,공학계열,냉동공조공학전공
부경대학교,부산,부산 남구,공학계열,의공학전공
부경대학교,부산,부산 남구,공학계열,융합공학부
부경대학교,부산,부산 남구,자연계열,해양생산학전공
부경대학교,부산,부산 남구,자연계열,자원생물학전공
부경대학교,부산,부산 남구,자연계열,양식응용생명과학전공
부경대학교,부산,부산 남구,자연계열,수산생명과학부
부경대학교,부산,부산 남구,자연계열,수산생명의학과
부경대학교,부산,부산 남구,자연계열,미생물학과
부경대학교,부산,부산 남구,자연계열,생물공학과
부경대학교,부산,부산 남구,자연계열,화학과
부경대학교,부산,부산 남구,자연계열,환경공학전공
부경대학교,부산,부산 남구,자연계열,환경대기과학전공
부경대학교,부산,부산 남구,자연계열,환경지질과학전공
부경대학교,부산,부산 남구,자연계열,생태공학전공
부경대학교,부산,부산 남구,자연계열,식품공학전공
부경대학교,부산,부산 남구,자연계열,식품과학부
부경대학교,부산,부산 남구,자연계열,식품영양학전공
부경대학교,부산,부산 남구,자연계열,응용수학과
부경대학교,부산,부산 남구,자연계열,통계·데이터사이언스전공
부경대학교,부산,부산 남구,자연계열,데이터정보과학부
부경대학교,부산,부산 남구,자연계열,물리학과
부경대학교,부산,부산 남구,자연계열,과학컴퓨팅학과
부경대학교,부산,부산 남구,자연계열,공간정보시스템공학전공
부경대학교,부산,부산 남구,의약계열,간호학과
부경대학교,부산,부산 남구,의약계열,의공학IT융합전공
부경대학교,부산,부산 남구,의약계열,휴먼바이오융합전공
부경대학교,부산,부산 남구,예체능계열,시각디자인전공
부경대학교,부산,부산 남구,예체능계열,패션디자인학과
부경대학교,부산,부산 남구,예체능계열,공업디자인전공
부경대학교,부산,부산 남구,예체능계열,해양스포츠전공
부산대학교,부산,부산 금정구,인문계열,언어정보학과
부산대학교,부산,부산 금정구,인문계열,국어국문학과
부산대학교,부산,부산 금정구,인문계열,일어일문학과
부산대학교,부산,부산 금정구,인문계열,중어중문학과
부산대학교,부산,부산 금정구,인문계열,한문학과
부산대학교,부산,부산 금정구,인문계열,영어영문학과
부산대학교,부산,부산 금정구,인문계열,독어독문학과
부산대학교,부산,부산 금정구,인문계열,노어노문학과
부산대학교,부산,부산 금정구,인문계열,불어불문학과
부산대학교,부산,부산 금정구,인문계열,문헌정보학과
부산대학교,부산,부산 금정구,인문계열,심리학과
부산대학교,부산,부산 금정구,인문계열,고고학과
부산대학교,부산,부산 금정구,인문계열,사학과
부산대학교,부산,부산 금정구,인문계열,철학과
부산대학교,부산,부산 금정구,인문계열,교양학부(인문사회계열)
부산대학교,부산,부산 금정구,사회계열,경영학과
부산대학교,부산,부산 금정구,사회계열,경제학부
부산대학교,부산,부산 금정구,사회계열,농업경제학과
부산대학교,부산,부산 금정구,사회계열,관광컨벤션학과
부산대학교,부산,부산 금정구,사회계열,핀테크융합전공
부산대학교,부산,부산 금정구,사회계열,무역학부
부산대학교,부산,부산 금정구,사회계열,사회복지학과
부산대학교,부산,부산 금정구,사회계열,국제학부
부산대학교,부산,부산 금정구,사회계열,사회학과
부산대학교,부산,부산 금정구,사회계열,신문방송학과
부산대학교,부산,부산 금정구,사회계열,미디어커뮤니케이션학과
부산대학교,부산,부산 금정구,사회계열,정치외교학과
부산대학교,부산,부산 금정구,사회계열,공공정책학부
부산대학교,부산,부산 금정구,사회계열,행정학과
부산대학교,부산,부산 금정구,교육계열,교육학과
부산대학교,부산,부산 금정구,교육계열,유아교육과
부산대학교,부산,부산 금정구,교육계열,특수교육과
부산대학교,부산,부산 금정구,교육계열,국어교육과
부산대학교,부산,부산 금정구,교육계열,독어교육과
부산대학교,부산,부산 금정구,교육계열,불어교육과
부산대학교,부산,부산 금정구,교육계열,영어교육과
부산대학교,부산,부산 금정구,교육계열,윤리교육과
부산대학교,부산,부산 금정구,교육계열,역사교육과
부산대학교,부산,부산 금정구,교육계열,일반사회교육과
부산대학교,부산,부산 금정구,교육계열,지리교육과
